2026-03-15 15:15:49 [INFO] Wrote 6 attachment URL(s) to data/attachment_urls.txt
2026-03-15 15:17:37 [INFO] Resume: 8 already fetched.
2026-03-15 15:17:37 [INFO] Step A: Fetching docket documents...
2026-03-15 15:17:38 [INFO]   Found 1 document(s).
2026-03-15 15:17:39 [INFO] Step B: Fetching comment list (paginated)...
2026-03-15 15:17:42 [INFO]   Total comments: 447.
2026-03-15 15:17:42 [INFO] Step C: Fetching full detail for each comment...
2026-03-15 15:21:11 [INFO]   [155/439] HHS-ONC-2026-0001-0164
2026-03-15 15:21:12 [INFO]   [156/439] HHS-ONC-2026-0001-0165
2026-03-15 15:21:13 [INFO]   [157/439] HHS-ONC-2026-0001-0166
2026-03-15 15:21:15 [INFO]   [158/439] HHS-ONC-2026-0001-0167
2026-03-15 15:21:16 [INFO]   [159/439] HHS-ONC-2026-0001-0168
2026-03-15 15:21:17 [INFO]   [160/439] HHS-ONC-2026-0001-0169
2026-03-15 15:21:19 [INFO]   [161/439] HHS-ONC-2026-0001-0170
2026-03-15 15:21:20 [INFO]   [162/439] HHS-ONC-2026-0001-0171
2026-03-15 15:21:21 [INFO]   [163/439] HHS-ONC-2026-0001-0172
2026-03-15 15:21:23 [INFO]   [164/439] HHS-ONC-2026-0001-0173
2026-03-15 15:21:24 [INFO]   [165/439] HHS-ONC-2026-0001-0174
2026-03-15 15:21:26 [INFO]   [166/439] HHS-ONC-2026-0001-0175
2026-03-15 15:21:27 [INFO]   [167/439] HHS-ONC-2026-0001-0176
2026-03-15 15:21:28 [INFO]   [168/439] HHS-ONC-2026-0001-0177
2026-03-15 15:21:30 [INFO]   [169/439] HHS-ONC-2026-0001-0178
2026-03-15 15:21:31 [INFO]   [170/439] HHS-ONC-2026-0001-0179
2026-03-15 15:21:33 [INFO]   [171/439] HHS-ONC-2026-0001-0180
2026-03-15 15:21:34 [INFO]   [172/439] HHS-ONC-2026-0001-0181
